time accel_x accel_y accel_z gyro_x gyro_y gyro_z
8442663 +1.037598 -0.075195 -0.035645 -37.987804 +53.414635 -4.329268
8442665 +1.033203 -0.080566 -0.034180 -37.317074 +53.292683 -3.048780
8442667 +1.023438 -0.076172 -0.038574 -36.280487 +53.109756 -2.073171
8442669 +1.016113 -0.083496 -0.043457 -35.731709 +52.743904 -1.463415
8442671 +1.016602 -0.079102 -0.040039 -34.939026 +52.439026 -0.609756
8442673 +1.005859 -0.074707 -0.037109 -34.451221 +51.951221 -0.243902
8442675 +1.002441 -0.075684 -0.042480 -34.085365 +52.012196 +0.243902
8442677 +0.999023 -0.081543 -0.041016 -33.536587 +51.951221 +0.487805
8442679 +0.984863 -0.084473 -0.043457 -33.109756 +51.585365 +0.365854
8442681 +0.972656 -0.083984 -0.033203 -32.500000 +50.853661 +0.060976
8442683 +0.963379 -0.089844 -0.030762 -32.134148 +49.878052 -0.243902
8442685 +0.955078 -0.091309 -0.038086 -31.219513 +48.841465 -0.731707
8442687 +0.946777 -0.090820 -0.025879 -30.426830 +47.743904 -1.341463
8442689 +0.934570 -0.084473 -0.024902 -29.451220 +46.707317 -1.890244
8442691 +0.929688 -0.086426 -0.031250 -28.719513 +46.158539 -2.439024
8442693 +0.923828 -0.090820 -0.029785 -27.621952 +46.524391 -2.926829
8442695 +0.914551 -0.091309 -0.028809 -26.585367 +47.682926 -3.292683
8442697 +0.917480 -0.093262 -0.024902 -25.609756 +49.146343 -3.658537
8442699 +0.907227 -0.084961 -0.018066 -24.512196 +50.670734 -4.329268
8442701 +0.900391 -0.082031 -0.007812 -23.292683 +52.317074 -4.878049
8442703 +0.901367 -0.075195 +0.006836 -22.439024 +53.841465 -5.487805
8442705 +0.889648 -0.078125 +0.014160 -21.402439 +55.243904 -6.158537
8442707 +0.890137 -0.075195 +0.021973 -20.853659 +57.012196 -6.951220
8442709 +0.890625 -0.075195 +0.039551 -20.000000 +58.475613 -7.439024
8442711 +0.884766 -0.078613 +0.052246 -19.451220 +60.182930 -8.414635
8442713 +0.881348 -0.078125 +0.058594 -19.085367 +61.707317 -9.085366
8442716 +0.882324 -0.079590 +0.075684 -18.780489 +63.231709 -9.817074
8442718 +0.882324 -0.088379 +0.081055 -18.536585 +64.146339 -11.219512
8442720 +0.883789 -0.096680 +0.084961 -18.841463 +65.304878 -12.073171
8442722 +0.886230 -0.093750 +0.093750 -19.146341 +65.792686 -13.353659
8442724 +0.878906 -0.100586 +0.105469 -19.512196 +66.463417 -14.573171
8442726 +0.892578 -0.103516 +0.104004 -20.365854 +66.829269 -15.914635
8442728 +0.891113 -0.102539 +0.111328 -21.341463 +67.195122 -17.743902
8442730 +0.892090 -0.103516 +0.106934 -22.256098 +66.951218 -18.963415
8442732 +0.900879 -0.105957 +0.114746 -23.292683 +66.158539 -20.609756
8442734 +0.907715 -0.109375 +0.128906 -24.512196 +64.939026 -22.256098
8442736 +0.920410 -0.114746 +0.127930 -25.853659 +63.475613 -23.841463
8442738 +0.929688 -0.118164 +0.127441 -27.195122 +61.585369 -25.548780
8442740 +0.934082 -0.115723 +0.126953 -28.536587 +59.390244 -26.951220
8442742 +0.933594 -0.115723 +0.117188 -30.060976 +57.073174 -28.170732
8442744 +0.956543 -0.115234 +0.113770 -31.585367 +54.512196 -29.512196
8442746 +0.961426 -0.113281 +0.098633 -32.865856 +52.134148 -30.426830
8442748 +0.970703 -0.114258 +0.103027 -34.085365 +49.329269 -31.158537
8442750 +0.978027 -0.111328 +0.091797 -35.060978 +46.707317 -31.707317
8442752 +0.985840 -0.107910 +0.080566 -35.792683 +44.024391 -31.890245
8442754 +1.000488 -0.107422 +0.080566 -36.524391 +41.707317 -32.378048
8442756 +1.000488 -0.105469 +0.067871 -36.890244 +39.268295 -32.256100
8442758 +1.017090 -0.105469 +0.053223 -37.317074 +37.256100 -32.073170
8442760 +1.020020 -0.104980 +0.045898 -37.439026 +35.670734 -31.280489
8442762 +1.034668 -0.104980 +0.037598 -37.256100 +34.329269 -30.853659
8442764 +1.049805 -0.098633 +0.029297 -37.012196 +33.231709 -30.243902
8442766 +1.045410 -0.092773 +0.017090 -36.524391 +32.134148 -29.268293
8442768 +1.057129 -0.091309 +0.005859 -35.792683 +31.524391 -28.414635
8442770 +1.054199 -0.085449 +0.009277 -34.695122 +30.731709 -27.378050
8442772 +1.058594 -0.080566 -0.009277 -33.902439 +30.426830 -25.731709
8442774 +1.059570 -0.082031 -0.021484 -32.743904 +30.304878 -24.573172
8442776 +1.062500 -0.083984 -0.018066 -31.524391 +30.548780 -23.353659
8442778 +1.065430 -0.090332 -0.048828 -30.243902 +32.134148 -22.378050
8442780 +1.069336 -0.098145 -0.054199 -28.841465 +33.658539 -21.524391
8442782 +1.076660 -0.108398 -0.062500 -27.073172 +35.000000 -20.731709
8442784 +1.075684 -0.104492 -0.070312 -25.060976 +36.402439 -20.426830
8442786 +1.098633 -0.113770 -0.065918 -22.987806 +37.560978 -20.000000
8442788 +1.098145 -0.119629 -0.083008 -20.487804 +38.780487 -20.060976
8442790 +1.106445 -0.118652 -0.079590 -18.109756 +39.817074 -19.817074
8442792 +1.112793 -0.113770 -0.074219 -15.670732 +41.097561 -19.695122
8442794 +1.110352 -0.111328 -0.067383 -13.353659 +42.012196 -19.756098
8442796 +1.114258 -0.090820 -0.058594 -11.219512 +43.414635 -19.634148
8442798 +1.117676 -0.083984 -0.053223 -9.207317 +44.756100 -19.390244
8442800 +1.120605 -0.069336 -0.043945 -7.804878 +46.280487 -18.902439
8442802 +1.168945 -0.059570 -0.083008 -6.829268 +52.439026 -19.207317
8442804 +1.183594 -0.059082 -0.067871 -5.609756 +58.658539 -19.817074
8442806 +1.144531 -0.061035 +0.048828 -3.780488 +58.231709 -19.451220
8442808 +1.092285 -0.058594 +0.123535 -1.707317 +53.475613 -18.231709
8442810 +1.114746 -0.022949 +0.139160 +0.487805 +48.902439 -17.256098
8442812 +1.129883 -0.003906 +0.104980 +1.402439 +49.024391 -16.585365
8442814 +1.130371 +0.004883 +0.097168 +0.731707 +49.939026 -15.487805
8442816 +1.126953 +0.014160 +0.081543 -0.975610 +51.646343 -14.390244
8442818 +1.106445 +0.020508 +0.126953 -2.743902 +51.341465 -13.170732
8442820 +1.098145 +0.030762 +0.157715 -4.512195 +48.841465 -11.158537
8442822 +1.097656 +0.039551 +0.159180 -6.158537 +46.280487 -10.365854
8442824 +1.099121 +0.041992 +0.172363 -8.048780 +43.780487 -9.451220
8442826 +1.099609 +0.045410 +0.171387 -10.182927 +40.853661 -8.841464
8442828 +1.099121 +0.038574 +0.179199 -12.560976 +38.292683 -8.292683
8442830 +1.089844 +0.042480 +0.175781 -15.000000 +36.219513 -7.987805
8442832 +1.089355 +0.036133 +0.179688 -17.195122 +33.841465 -7.439024
8442834 +1.077637 +0.033203 +0.177734 -19.085367 +30.914635 -7.134147
8442836 +1.055664 +0.049316 +0.198730 -21.158537 +26.768293 -6.524390
8442838 +1.031738 +0.059082 +0.208496 -23.048780 +22.073172 -5.487805
8442840 +1.077148 +0.033203 +0.136719 -24.329269 +22.682928 -5.304878
8442842 +1.047363 +0.016113 +0.151855 -25.914635 +21.890244 -5.121951
8442844 +1.045898 +0.007324 +0.160156 -27.134148 +19.573172 -4.695122
8442846 +1.053711 -0.020020 +0.127441 -27.195122 +19.817074 -4.939024
8442848 +1.051758 -0.048340 +0.118164 -27.317074 +19.573172 -4.878049
8442850 +1.044922 -0.064941 +0.127930 -26.951220 +18.170732 -5.304878
8442852 +1.038086 -0.073242 +0.115723 -26.280489 +17.317074 -5.853659
8442854 +1.037598 -0.062012 +0.122070 -25.426830 +16.219513 -6.463415
8442856 +1.037598 -0.064453 +0.114258 -24.390244 +15.975610 -6.646342
8442858 +1.032715 -0.067871 +0.105469 -23.658537 +15.975610 -7.012195
8442860 +1.037109 -0.069824 +0.116211 -23.170732 +15.609756 -7.256098
8442862 +1.033203 -0.067383 +0.111816 -22.682928 +15.426829 -7.621952
8442864 +1.024902 -0.068359 +0.124023 -22.073172 +14.207317 -7.621952
8442866 +1.028320 -0.075195 +0.138184 -21.890244 +12.987805 -7.804878
8442868 +1.010742 -0.072754 +0.148438 -21.646341 +11.036586 -7.865854
8442870 +1.028320 -0.073242 +0.147461 -21.768293 +9.817074 -7.804878
8442872 +1.026367 -0.078125 +0.154785 -21.829269 +9.085366 -8.109756
8442874 +1.027344 -0.076172 +0.166504 -22.134148 +8.109756 -8.109756
8442876 +1.025879 -0.077148 +0.174316 -22.317074 +7.195122 -7.743903
8442878 +1.020508 -0.078125 +0.172852 -22.439024 +6.341464 -7.804878
8442880 +1.026367 -0.068848 +0.186035 -22.621952 +5.548780 -7.560976
8442882 +1.007324 -0.041992 +0.204590 -22.865854 +3.475610 -6.951220
8442884 +0.997070 -0.022949 +0.204590 -23.902439 +0.121951 -5.853659
8442886 +1.001465 -0.024414 +0.192871 -24.756098 -0.914634 -5.182927
8442888 +1.029785 -0.042969 +0.151855 -25.548780 +1.036585 -4.451220
8442890 +1.000000 -0.041016 +0.200195 -26.341463 +0.975610 -3.841464
8442892 +1.011719 -0.052246 +0.170410 -26.219513 +0.914634 -2.926829
8442894 +1.000977 -0.057129 +0.168457 -26.097561 +1.951220 -2.378049
8442896 +0.990234 -0.060547 +0.165527 -25.426830 +1.646341 -1.768293
8442898 +0.977539 -0.054199 +0.158203 -25.060976 +1.524390 -0.914634
8442900 +0.961426 -0.037598 +0.141602 -24.268293 +1.707317 +0.000000
8442902 +0.983887 -0.051270 +0.097168 -23.414635 +5.060976 +0.304878
8442904 +0.955078 -0.043457 +0.122070 -22.500000 +6.402439 +0.853659
8442906 +0.939453 -0.047363 +0.127441 -21.280489 +6.402439 +1.585366
8442908 +0.960449 -0.057617 +0.085449 -19.451220 +10.182927 +1.341463
8442910 +0.937012 -0.065430 +0.097656 -17.439024 +10.609756 +1.341463
8442912 +0.911133 -0.066895 +0.104980 -15.060976 +10.304878 +1.219512
8442914 +0.913574 -0.085449 +0.094238 -12.621951 +11.402439 +0.853659
8442916 +0.902344 -0.109375 +0.077148 -10.182927 +11.341464 +0.853659
8442918 +0.808105 -0.120117 +0.068359 -8.780488 +6.036585 +0.975610
8442920 +0.849121 -0.083496 +0.030273 -6.951220 +8.719512 -0.121951
8442922 +0.863770 -0.071777 +0.010742 -4.756098 +14.817074 -1.585366
8442924 +0.850586 -0.051758 +0.005371 -3.048780 +18.597561 -2.134146
8442926 +0.820801 -0.023926 +0.026855 -1.341463 +19.268293 -2.743902
8442928 +0.798340 -0.014160 +0.041016 +0.548781 +19.695122 -3.292683
8442930 +0.835449 -0.010254 +0.000000 +2.195122 +23.475611 -4.451220
8442932 +0.811523 -0.025879 +0.028320 +3.963415 +25.792683 -5.853659
8442934 +0.795410 -0.036621 +0.023438 +5.609756 +25.731709 -6.707317
8442937 +0.807129 -0.048828 +0.010254 +7.073171 +25.670732 -8.170732
8442939 +0.816895 -0.057129 +0.022949 +8.719512 +26.829269 -10.304878
8442941 +0.806641 -0.067383 +0.036133 +10.670732 +26.829269 -11.951220
8442943 +0.815918 -0.080078 +0.018066 +12.743903 +26.768293 -13.780488
8442945 +0.837402 -0.079590 +0.024414 +14.695123 +27.804878 -16.036585
8442947 +0.820801 -0.086914 +0.052246 +16.951220 +26.707317 -17.987804
8442949 +0.827148 -0.084473 +0.041992 +18.597561 +25.243902 -19.878050
8442951 +0.849609 -0.080078 +0.034668 +19.939024 +25.000000 -22.012196
8442953 +0.858398 -0.074707 +0.057129 +21.341463 +24.695122 -23.719513
8442955 +0.882324 -0.072266 +0.057617 +22.439024 +24.634148 -25.548780
8442957 +0.886719 -0.067383 +0.075195 +23.414635 +24.695122 -26.585367
8442959 +0.870117 -0.042480 +0.118164 +23.597561 +20.731709 -26.402439
8442961 +0.937012 -0.042969 +0.106445 +22.865854 +18.170732 -26.219513
8442963 +0.977051 -0.067871 +0.110352 +23.719513 +19.634148 -27.012196
8442965 +0.965820 -0.077148 +0.141113 +24.939026 +19.329269 -27.073172
8442967 +0.986816 -0.110840 +0.239258 +26.341463 +13.353659 -27.621952
8442969 +1.148438 -0.249512 +0.627930 +29.146341 -13.719513 -32.682926
8442971 +1.246094 -0.339355 +0.680664 +30.182928 -42.439026 -39.329269
8442973 +1.271484 -0.362305 +0.546387 +27.926830 -53.048782 -42.439026
8442975 +1.267090 -0.263672 +0.390625 +23.048780 -52.987804 -42.560978
8442977 +1.244141 -0.135742 +0.285645 +16.951220 -46.768295 -40.975609
8442979 +1.242188 -0.027832 +0.271973 +11.036586 -40.121952 -38.536587
8442981 +1.209961 +0.069336 +0.299316 +5.792683 -38.048782 -34.695122
8442983 +1.247559 +0.121094 +0.287598 +1.951220 -34.695122 -30.914635
8442985 +1.209473 +0.152344 +0.358887 -1.280488 -35.243904 -26.402439
8442987 +1.236816 +0.151855 +0.362305 -3.536585 -34.268295 -21.646341
8442989 +1.248047 +0.132812 +0.380371 -4.939024 -32.804878 -17.256098
8442991 +1.236816 +0.095703 +0.369629 -5.670732 -32.256100 -12.804878
8442993 +1.218750 +0.065918 +0.364258 -5.914634 -31.463415 -8.597561
8442995 +1.215332 +0.047852 +0.349609 -5.670732 -29.390245 -4.390244
8442997 +1.207520 +0.041992 +0.315430 -5.304878 -26.219513 -0.487805
8442999 +1.190918 +0.042969 +0.317383 -5.000000 -23.963415 +3.048780
8443001 +1.192871 +0.051270 +0.304199 -4.085366 -21.829269 +6.280488
8443003 +1.171387 +0.054199 +0.291016 -3.597561 -18.902439 +8.902439
8443005 +1.158203 +0.053711 +0.279297 -3.719512 -16.768293 +11.280488
8443007 +1.147461 +0.056641 +0.275391 -3.902439 -15.365854 +13.292684
8443009 +1.119141 +0.073242 +0.272949 -4.634146 -14.451220 +15.243903
8443011 +1.112793 +0.066895 +0.247559 -5.182927 -12.804878 +16.402439
8443013 +1.080078 +0.074707 +0.263184 -5.853659 -12.073171 +17.378050
8443015 +1.079590 +0.065430 +0.236328 -6.524390 -9.756098 +17.987804
8443017 +1.051270 +0.050293 +0.245605 -6.951220 -9.268292 +18.353659
8443019 +1.045898 +0.038086 +0.234375 -7.317073 -7.256098 +18.536585
8443021 +1.016113 +0.031250 +0.234863 -7.256098 -5.548780 +17.987804
8443023 +1.009766 +0.028320 +0.225586 -7.256098 -4.634146 +17.865854
8443025 +0.982910 +0.019531 +0.204590 -7.439024 -2.682927 +16.829269
8443027 +0.961914 +0.015137 +0.208008 -7.560976 -2.195122 +15.792684
8443029 +0.951660 +0.004883 +0.199707 -7.378049 -1.036585 +14.634147
8443031 +0.920898 +0.006348 +0.204590 -7.560976 -2.621951 +13.597561
8443033 +0.934570 -0.005859 +0.172363 -8.109756 -1.524390 +12.012196
8443035 +0.915039 -0.015137 +0.187500 -8.170732 -0.670732 +10.121951
8443037 +0.903320 -0.030762 +0.201660 -8.597561 -1.829268 +8.719512
8443039 +0.906250 -0.040527 +0.185059 -9.024390 -3.170732 +6.951220
8443041 +0.885742 -0.037109 +0.185547 -9.085366 -5.060976 +5.365854
8443043 +0.886719 -0.040039 +0.162598 -8.963415 -5.609756 +3.902439
8443045 +0.881836 -0.037598 +0.149902 -8.536586 -5.853659 +2.378049
8443047 +0.881348 -0.036133 +0.132324 -8.109756 -5.487805 +0.853659
8443049 +0.889160 -0.044434 +0.132324 -7.743903 -5.853659 -0.426829
8443051 +0.887207 -0.044434 +0.127441 -7.256098 -6.585366 -1.890244
8443053 +0.885254 -0.046387 +0.120605 -6.036585 -7.195122 -3.170732
8443055 +0.882324 -0.035645 +0.088867 -4.878049 -7.743903 -4.146341
8443057 +0.883301 -0.051270 +0.084961 -3.902439 -8.658537 -5.121951
8443059 +0.883301 -0.050781 +0.079590 -2.560976 -9.817074 -5.975610
8443061 +0.895508 -0.067383 +0.078613 -1.219512 -11.402439 -7.134147
8443063 +0.898438 -0.080078 +0.072266 +0.243902 -13.048780 -8.353659
8443065 +0.898926 -0.080566 +0.068848 +1.829268 -15.060976 -9.573171
8443067 +0.902832 -0.083008 +0.070312 +3.475610 -16.707317 -10.670732
8443069 +0.908203 -0.072754 +0.053711 +4.939024 -18.353659 -11.280488
8443071 +0.907227 -0.066406 +0.056641 +6.524390 -20.000000 -12.012196
8443073 +0.912598 -0.057617 +0.060059 +8.231708 -21.768293 -12.439025
8443075 +0.914551 -0.048340 +0.062012 +9.817074 -24.024391 -12.926829
8443077 +0.916992 -0.042480 +0.063965 +11.158537 -25.792683 -12.926829
8443079 +0.921875 -0.042969 +0.059082 +12.439025 -27.682928 -12.804878
8443081 +0.928711 -0.044434 +0.065918 +13.658537 -29.695122 -12.865854
8443083 +0.935059 -0.051270 +0.070312 +15.182927 -31.463415 -13.109756
8443085 +0.939941 -0.055176 +0.071289 +16.463415 -33.414635 -13.353659
8443087 +0.947266 -0.058594 +0.070801 +17.500000 -35.426830 -13.231708
8443089 +0.954102 -0.049316 +0.065430 +18.475611 -37.378048 -13.414635
8443091 +0.958008 -0.051270 +0.063965 +19.695122 -38.658539 -13.841464
8443093 +0.950684 -0.047363 +0.083496 +20.609756 -40.121952 -14.085366
8443095 +0.946777 -0.047363 +0.083496 +21.402439 -41.280487 -14.268293
8443097 +0.951660 -0.042480 +0.082031 +22.317074 -41.829269 -14.756098
8443099 +0.948242 -0.036621 +0.090332 +23.414635 -41.768295 -15.304878
8443101 +0.954102 -0.044434 +0.106934 +24.573172 -41.951221 -16.341463
8443103 +0.946289 -0.041992 +0.112793 +25.731709 -41.036587 -17.134148
8443105 +0.944336 -0.038086 +0.129883 +26.768293 -40.731709 -18.170732
8443107 +0.954102 -0.036621 +0.128418 +27.804878 -40.060978 -19.207317
8443109 +0.953613 -0.030762 +0.139648 +28.780489 -38.780487 -20.670732
8443111 +0.944824 -0.020020 +0.131348 +29.817074 -36.951221 -21.585367
8443113 +0.933594 -0.024414 +0.147949 +30.731709 -35.304878 -23.048780
8443115 +0.942871 -0.027344 +0.149902 +31.768293 -34.024391 -24.573172
8443117 +0.941406 -0.036621 +0.158691 +32.560978 -33.597561 -25.853659
8443119 +0.931152 +0.006348 +0.174805 +32.804878 -32.926830 -27.560976
8443121 +0.940918 +0.018555 +0.168945 +32.987804 -30.853659 -29.878050
8443123 +0.930664 +0.018066 +0.168945 +32.682926 -28.292683 -32.012196
8443125 +0.918945 +0.024414 +0.160645 +31.768293 -26.036587 -34.207317
8443127 +0.909180 +0.026367 +0.157715 +30.670732 -24.390244 -36.341465
8443129 +0.906738 +0.031250 +0.162109 +29.634148 -21.768293 -39.146343
8443131 +0.897461 +0.041016 +0.156738 +28.597561 -20.060976 -41.707317
8443133 +0.882324 +0.030273 +0.156250 +27.439026 -18.048780 -44.268295
8443135 +1.293457 +0.179688 +0.876465 +21.951220 -40.426830 -37.865856
8443137 +2.750977 +0.461914 +1.203125 +6.341464 -103.536591 +0.121951
8443139 +1.943848 +0.310059 -0.158203 -1.036585 -53.475613 +21.036587
8443141 +1.052246 +0.007324 -0.004395 -0.670732 -10.548780 +21.219513
8443143 +0.800293 -0.099609 +0.195312 +2.621951 -17.256098 +17.743902
8443145 +0.912109 -0.145996 -0.034180 +6.219512 -10.243902 +8.902439
8443147 +1.037109 -0.159180 -0.098145 +8.231708 +7.012195 -1.280488
8443149 +1.131348 -0.095703 +0.123535 +8.170732 +3.170732 -4.939024
8443151 +1.306641 +0.022949 +0.202637 +6.158537 -8.597561 -1.219512
8443153 +1.291992 -0.006348 +0.145020 +4.573171 -7.865854 +2.682927
8443155 +1.091797 -0.036133 +0.051270 +5.548780 -0.060976 +3.414634
8443157 +0.948730 -0.016602 +0.100586 +6.951220 +1.036585 +2.682927
8443160 +0.882324 -0.014160 +0.141113 +9.085366 -2.500000 +1.890244
8443162 +0.875000 +0.007812 +0.131836 +10.792684 -5.243903 +0.975610
8443164 +0.903809 +0.029785 +0.139648 +11.707317 -7.073171 +0.731707
8443166 +0.960938 +0.051270 +0.123535 +12.195122 -6.463415 +1.158537
8443168 +0.991211 +0.061523 +0.130859 +11.646341 -6.341464 +2.500000
8443170 +0.992676 +0.094727 +0.167969 +10.365854 -8.475610 +4.817073
8443172 +0.963379 +0.089355 +0.085449 +8.597561 -5.731708 +5.548780
8443174 +0.977051 +0.071289 +0.080566 +7.317073 -0.731707 +4.390244
8443176 +1.019531 +0.050781 +0.157227 +6.097561 -3.292683 +3.841464
8443178 +1.052734 +0.019043 +0.201660 +5.548780 -5.609756 +3.231707
8443180 +1.053711 -0.005859 +0.208984 +5.304878 -5.670732 +2.073171
8443182 +1.026855 -0.026367 +0.216797 +5.243903 -5.548780 +0.914634
8443184 +1.015137 -0.044922 +0.213867 +5.426829 -5.487805 +0.731707
8443186 +1.011230 -0.033691 +0.180664 +5.670732 -5.060976 +0.609756
8443188 +0.991211 -0.002441 +0.158203 +6.707317 -5.121951 +1.097561
8443190 +0.974609 +0.000000 +0.140137 +7.560976 -5.182927 +1.341463
8443192 +0.971191 +0.026855 +0.128906 +7.743903 -4.573171 +2.195122
8443194 +0.968262 +0.041016 +0.124023 +7.621952 -3.292683 +2.500000
8443196 +0.965820 +0.055176 +0.123535 +7.621952 -2.987805 +2.926829
8443198 +0.975098 +0.063477 +0.106934 +6.829268 -2.682927 +3.475610
8443200 +0.980469 +0.064453 +0.099121 +5.853659 -1.829268 +3.719512
8443202 +0.988281 +0.056152 +0.072266 +4.817073 -0.853659 +4.207317
8443204 +1.000000 +0.051758 +0.081055 +3.292683 -0.548781 +4.207317
8443206 +1.000488 +0.039062 +0.081543 +2.134146 -1.463415 +4.573171
8443208 +0.996582 +0.018555 +0.087891 +0.975610 -1.585366 +4.451220
8443210 +1.000977 +0.003418 +0.092285 +0.060976 -2.378049 +4.024390
8443212 +0.995117 -0.012695 +0.089844 -0.548781 -3.658537 +3.170732
8443214 +1.001953 -0.033691 +0.103516 -0.792683 -5.182927 +2.317073
8443216 +0.994141 -0.046875 +0.115234 -0.792683 -7.560976 +1.463415
8443218 +0.997070 -0.045410 +0.106934 -0.365854 -9.146341 +1.280488
8443220 +0.979004 -0.050293 +0.114258 +0.182927 -10.487805 +1.036585
8443222 +0.971680 -0.039551 +0.099609 +1.158537 -11.402439 +1.402439
8443224 +0.966797 -0.027832 +0.095703 +2.134146 -11.829268 +2.012195
8443226 +0.958008 -0.013672 +0.097168 +2.987805 -12.743903 +2.804878
8443228 +0.924316 -0.012695 +0.096191 +3.231707 -14.268293 +3.841464
8443230 +0.903809 +0.006348 +0.104980 +3.292683 -15.060976 +5.000000
8443232 +0.841309 +0.019531 +0.144043 +2.987805 -20.914635 +7.256098
8443234 +0.760742 +0.017090 +0.124023 +1.463415 -27.926830 +9.207317
8443236 +0.731934 +0.026367 +0.121094 +0.182927 -33.414635 +9.634147
8443238 +0.666016 +0.052734 +0.137207 -2.560976 -46.036587 +10.853659
8443240 +0.756348 +0.077148 +0.039551 -4.634146 -47.987804 +9.390244
8443242 +0.818848 +0.124512 +0.107422 -5.853659 -55.000000 +8.597561
8443244 +0.885742 +0.123535 +0.136719 -6.280488 -61.585369 +8.109756
8443246 +0.950684 +0.087402 +0.133301 -5.975610 -65.670731 +8.048780
8443248 +1.011230 +0.015625 +0.094238 -5.609756 -65.853661 +7.804878
8443250 +1.069824 -0.040527 +0.098633 -5.304878 -64.634148 +7.317073
8443252 +1.099121 -0.043945 +0.066406 -4.878049 -63.109756 +7.134147
8443254 +1.132324 -0.036133 +0.060059 -4.573171 -57.621952 +6.524390
8443256 +1.218262 -0.051270 -0.045898 -4.268293 -50.792683 +5.914634
8443258 +1.369141 -0.057129 -0.105957 -3.597561 -34.756100 +4.817073
8443260 +1.447754 -0.046875 -0.053223 -2.621951 -23.780489 +4.756098
8443262 +1.404297 -0.057129 -0.041992 -1.341463 -14.817074 +5.609756
8443264 +1.272461 -0.095215 +0.014160 -0.548781 -6.280488 +5.609756
8443266 +1.128906 -0.095215 +0.087891 +0.060976 -2.012195 +4.756098
8443268 +1.047852 -0.105957 +0.117676 +0.365854 -0.365854 +3.658537
8443270 +0.996094 -0.123047 +0.118164 +1.036585 +0.792683 +2.865854
8443272 +0.997070 -0.086426 +0.117188 +2.195122 +0.975610 +2.439024
8443274 +0.998047 -0.034180 +0.103516 +2.804878 +1.097561 +2.682927
8443276 +0.988281 +0.010254 +0.077637 +3.719512 +2.317073 +3.719512
8443278 +0.973145 +0.047363 +0.067383 +4.451220 +4.451220 +4.573171
8443280 +0.982422 +0.072266 +0.056152 +5.304878 +5.853659 +5.975610
8443282 +0.988770 +0.087402 +0.062012 +5.670732 +6.402439 +6.768293
8443284 +0.993164 +0.085938 +0.056641 +5.914634 +6.463415 +6.829268
8443286 +0.994141 +0.075195 +0.047852 +5.914634 +5.975610 +7.073171
8443288 +0.990723 +0.054688 +0.065430 +5.487805 +4.939024 +6.890244
8443290 +0.996094 +0.044434 +0.079590 +5.182927 +4.634146 +6.280488
8443292 +0.998535 +0.023926 +0.083008 +4.756098 +3.780488 +6.036585
8443294 +1.004883 +0.015625 +0.079590 +4.268293 +2.743902 +5.731708
8443296 +1.005859 +0.006836 +0.078125 +3.963415 +2.500000 +5.487805
8443298 +1.011230 -0.003418 +0.083984 +3.780488 +2.500000 +5.426829
8443300 +1.011719 -0.005371 +0.081055 +3.841464 +2.743902 +5.792683
8443302 +1.008301 +0.001953 +0.079590 +3.719512 +3.292683 +5.731708
8443304 +1.013184 -0.007812 +0.103516 +3.841464 +3.353659 +5.975610
8443306 +1.003906 -0.009766 +0.084961 +3.902439 +3.597561 +5.914634
8443308 +1.000000 -0.016113 +0.083984 +4.207317 +3.719512 +6.097561
8443310 +0.986816 -0.024902 +0.085449 +4.268293 +3.109756 +6.097561
8443312 +0.985840 -0.027832 +0.080566 +4.634146 +2.743902 +6.402439
8443314 +0.991211 -0.016602 +0.070312 +4.878049 +2.926829 +6.280488
8443316 +1.006348 -0.019043 +0.074219 +4.878049 +3.658537 +6.219512
8443318 +1.007324 -0.019043 +0.082520 +5.243903 +3.536585 +6.463415
8443320 +1.008789 -0.031738 +0.087402 +5.792683 +3.902439 +6.707317
8443322 +1.004883 -0.037598 +0.088867 +6.341464 +5.243903 +7.439024
8443324 +0.998047 -0.046387 +0.080566 +6.829268 +6.219512 +7.865854
8443326 +1.007812 -0.041016 +0.075684 +7.439024 +7.012195 +7.804878
8443328 +1.005371 -0.050293 +0.094238 +8.292683 +7.073171 +7.987805
8443330 +0.995605 -0.053223 +0.110840 +9.512196 +6.829268 +8.475610
8443332 +0.988281 -0.052246 +0.124023 +11.097561 +6.585366 +8.719512
8443334 +1.000000 -0.044434 +0.121094 +12.500000 +6.890244 +8.719512
8443336 +0.989746 -0.032715 +0.130371 +14.207317 +6.585366 +8.780488
8443338 +0.985352 -0.025879 +0.146484 +15.853659 +4.695122 +9.085366
8443340 +0.978516 -0.011719 +0.125488 +17.073172 +3.109756 +9.268292
8443342 +0.959473 -0.000488 +0.130371 +18.170732 +1.402439 +9.024390
8443344 +0.951660 -0.008789 +0.122559 +19.085367 -0.182927 +8.597561
8443346 +0.960938 +0.000488 +0.125977 +20.000000 -0.731707 +8.414635
8443348 +0.960449 +0.000488 +0.153809 +21.219513 -2.926829 +8.780488
8443350 +0.963867 -0.000977 +0.133301 +22.195122 -4.390244 +8.902439
8443352 +0.951172 -0.011230 +0.161621 +23.231709 -7.195122 +9.268292
8443354 +0.919922 -0.038086 +0.179688 +24.390244 -11.402439 +9.512196
8443356 +0.917480 -0.043457 +0.128906 +25.304878 -13.292684 +8.719512
8443358 +0.945801 -0.024902 +0.138184 +26.341463 -14.207317 +7.926829
8443360 +0.964355 -0.011230 +0.164551 +27.073172 -18.414635 +8.048780
8443362 +0.982422 +0.000977 +0.139648 +27.073172 -19.634148 +7.500000
